STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CURRENCY,Currency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2015,,5799000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2016,,5901000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2017,,6013000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2018,,6051000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2019,,6355000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2020,,5916000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2021,,6234000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPC,"Gross Domestic Product, current prices",2022,,6910000,,USD,USD,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,1497,,AUD_POP,Australian Dollar per person,,,,,,,"146839 thousands AUD / 98076 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,1441,,AUD_POP,Australian Dollar per person,,,,,,,"144149 thousands AUD / 100065 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,1530,,AUD_POP,Australian Dollar per person,,,,,,,"156265 thousands AUD / 102104 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,1591,,AUD_POP,Australian Dollar per person,,,,,,,"165865 thousands AUD / 104263 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,1571,,AUD_POP,Australian Dollar per person,,,,,,,"167283 thousands AUD / 106505 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,1557,,AUD_POP,Australian Dollar per person,,,,,,,"169308 thousands AUD / 108736 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,1583,,AUD_POP,Australian Dollar per person,,,,,,,"175156 thousands AUD / 110683 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,1780,,AUD_POP,Australian Dollar per person,,,,,,,"199922 thousands AUD / 112323 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,1835,,AUD_POP,Australian Dollar per person,,,,,,,"208961 thousands AUD / 113875 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,1926,,AUD_POP,Australian Dollar per person,,,,,,,"222191 thousands AUD / 115359 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,2182,,AUD_POP,Australian Dollar per person,,,,,,,"254983 thousands AUD / 116849 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,2344,,AUD_POP,Australian Dollar per person,,,,,,,"277743 thousands AUD / 118514 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,2417,,AUD_POP,Australian Dollar per person,,,,,,,"290799 thousands AUD / 120303 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,2559,,AUD_POP,Australian Dollar per person,,,,,,,"312539 thousands AUD / 122119 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,2518,,AUD_POP,Australian Dollar per person,,,,,,,"312135 thousands AUD / 123960 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,2545,,AUD_POP,Australian Dollar per person,,,,,,,"320984 thousands AUD / 126132 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,2957,,AUD_POP,Australian Dollar per person,,,,,,,"379745 thousands AUD / 128411 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2022,,2983,,AUD_POP,Australian Dollar per person,,,,,,,"389308 thousands AUD / 130498 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2023,,3277,,AUD_POP,Australian Dollar per person,,,,,,,"434414 thousands AUD / 132559 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WF,Wallis and Futuna,GDPC,"Gross Domestic Product, current prices",2005,,187200,,USD,USD,3,thousands,,,,,Converted 0.0104 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WF,Wallis and Futuna,GDPC,"Gross Domestic Product, current prices",2015,,139500,,USD,USD,3,thousands,,,,,Converted 0.0093 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,2180,,USD_POP,USD per person,,,,,,,407745 thousands USD / 187016 persons. Converted 0.369 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,2286,,USD_POP,USD per person,,,,,,,429241 thousands USD / 187742 persons. Converted 0.3598 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,3409,,USD_POP,USD per person,,,,,,,643587 thousands USD / 188777 persons. Converted 0.3822 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,3455,,USD_POP,USD per person,,,,,,,656836 thousands USD / 190139 persons. Converted 0.3782 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,3035,,USD_POP,USD per person,,,,,,,581250 thousands USD / 191544 persons. Converted 0.3662 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,3519,,USD_POP,USD per person,,,,,,,679302 thousands USD / 193058 persons. Converted 0.4025 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,4042,,USD_POP,USD per person,,,,,,,787192 thousands USD / 194745 persons. Converted 0.4315 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,4070,,USD_POP,USD per person,,,,,,,799981 thousands USD / 196534 persons. Converted 0.4362 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,4025,,USD_POP,USD per person,,,,,,,798258 thousands USD / 198302 persons. Converted 0.4327 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,4089,,USD_POP,USD per person,,,,,,,818118 thousands USD / 200073 persons. Converted 0.4289 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,4091,,USD_POP,USD per person,,,,,,,825582 thousands USD / 201818 persons. Converted 0.3905 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,4278,,USD_POP,USD per person,,,,,,,870642 thousands USD / 203531 persons. Converted 0.3899 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,4292,,USD_POP,USD per person,,,,,,,881728 thousands USD / 205440 persons. Converted 0.3915 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,4306,,USD_POP,USD per person,,,,,,,894051 thousands USD / 207617 persons. Converted 0.3865 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,4349,,USD_POP,USD per person,,,,,,,912491 thousands USD / 209812 persons. Converted 0.3775 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,3911,,USD_POP,USD per person,,,,,,,829037 thousands USD / 211975 persons. Converted 0.3752 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,4194,,USD_POP,USD per person,,,,,,,896795 thousands USD / 213808 persons. Converted 0.3912 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2022,,4349,,USD_POP,USD per person,,,,,,,936394 thousands USD / 215295 persons. Converted 0.3719 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2023,,5242,,USD_POP,USD per person,,,,,,,1136023 thousands USD / 216699 persons. Converted 0.3652 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,WS,Samoa,GDPCPC,"Gross Domestic Product per capita, current prices",2024,,5767,,USD_POP,USD per person,,,,,,,1253409 thousands USD / 217342 persons. Converted 0.3631 WST/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2005,,512575,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2006,,594313,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2007,,602833,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2008,,659278,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2009,,664341,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2010,,707598,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2011,,759448,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2012,,797813,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2013,,783299,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2014,,799222,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2015,,850162,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2016,,933210,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2017,,1016789,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2018,,1074328,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2019,,1122777,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2020,,1147811,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2021,,1180479,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2022,,1177176,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,TO,Tonga,GDPC,"Gross Domestic Product, current prices",2023,,1201440,,TOP,Pa’anga,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2006,,-27.13,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2007,,45.4,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2008,,44.36,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2009,,-10.28,,PERCENT,percent,,,,,,,,
